,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,prop_starrating|personal_difference,price_usd|personal_difference,prop_starrating|srch_id_normalized,prop_review_score|srch_id_normalized,prop_location_score1|srch_id_normalized,prop_location_score2|srch_id_normalized,price_usd|srch_id_normalized,orig_destination_distance|srch_id_normalized,prop_starrating|personal_difference|srch_id_normalized,price_usd|personal_difference|srch_id_normalized
159,30,2013-02-11 01:28:38,24,216,,,219,31945,4,4.5,1,4.61,0.3821,5.88,28,283.98,0,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,,,1.0,1.0,0.95145631068,0.805307855626,0.892634684734,,,
160,30,2013-02-11 01:28:38,24,216,,,219,35043,4,4.5,1,4.81,0.364,6.03,30,289.55,0,20319,9,13,2,0,1,0,,,0,,,,1.0,0.0,13.0,-1.0,0.0,9.0,,,,,,,,,,,,,0.0,0.0,,0,,0,,,1.0,1.0,1.0,0.766878980892,0.923068517102,,,
161,30,2013-02-11 01:28:38,24,216,,,219,36710,3,3.5,0,4.39,0.1686,5.11,14,185.71,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.777777777778,0.898058252427,0.352016985138,0.355698830729,,,
162,30,2013-02-11 01:28:38,24,216,,,219,40463,4,4.5,1,4.6,0.3294,6.05,32,303.63,0,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,,,1.0,1.0,0.949029126214,0.693418259023,1.0,,,
163,30,2013-02-11 01:28:38,24,216,,,219,41585,4,4.0,1,4.6,0.3128,5.84,24,227.67,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,,,,,,,1.0,0.0,22.0,,,,,,,0.0,0.0,,0,,0,,,1.0,0.888888888889,0.949029126214,0.658174097665,0.584963391979,,,
164,30,2013-02-11 01:28:38,24,216,,,219,44197,4,4.0,1,4.81,0.4185,5.66,26,268.49,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,,,1.0,0.888888888889,1.0,0.882590233546,0.807999125779,,,
165,30,2013-02-11 01:28:38,24,216,,,219,65983,2,3.0,1,3.4,0.0281,5.22,2,127.84,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,,,0.0,0.666666666667,0.657766990291,0.0537154989384,0.0395038793574,,,
166,30,2013-02-11 01:28:38,24,216,,,219,68689,3,3.5,1,4.72,0.445,5.36,8,157.52,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,20.0,,,,0.0,0.0,9.0,,,,,,,0.0,0.0,9.0,0,,0,,,0.5,0.777777777778,0.978155339806,0.938853503185,0.201671948421,,,
167,30,2013-02-11 01:28:38,24,216,,,219,77109,3,4.0,1,4.74,0.4562,5.37,9,159.48,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,10.0,,,,0.0,0.0,10.0,,,,,,,0.0,0.0,10.0,0,,0,,,0.5,0.888888888889,0.983009708738,0.962632696391,0.212381160529,,,
168,30,2013-02-11 01:28:38,24,216,,,219,87796,3,3.5,0,4.65,0.4555,5.35,15,185.72,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,7.0,0.0,0.0,15.0,,,,0.0,0.0,,,,,,,,0.0,0.0,14.0,0,,0,,,0.5,0.777777777778,0.961165048544,0.961146496815,0.355753469566,,,
169,30,2013-02-11 01:28:38,24,216,,,219,92698,4,4.0,0,4.63,0.4083,5.63,19,209.73,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,,,,,,,,-1.0,0.0,10.0,0,,0,,,1.0,0.888888888889,0.956310679612,0.86093418259,0.486941317889,,,
170,30,2013-02-11 01:28:38,24,216,,,219,97615,3,4.0,1,4.65,0.4413,5.5,21,215.19,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.888888888889,0.961165048544,0.930997876858,0.516774123047,,,
171,30,2013-02-11 01:28:38,24,216,,,219,108513,2,3.0,0,4.42,0.1746,5.4,10,161.69,0,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,,,0.0,0.666666666667,0.905339805825,0.364755838641,0.224456343569,,,
172,30,2013-02-11 01:28:38,24,216,,,219,117347,4,4.5,1,4.81,0.3676,6.21,31,293.8,0,20319,9,13,2,0,1,0,,,0,,,,,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,6.0,,,,,,,0.0,0.0,,0,,0,,,1.0,1.0,1.0,0.774522292994,0.946290022948,,,
173,30,2013-02-11 01:28:38,24,216,,,219,121665,3,4.0,1,4.17,0.1121,5.4,12,162.46,0,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.888888888889,0.844660194175,0.232059447983,0.22866353404,,,
174,30,2013-02-11 01:28:38,24,216,,,219,125611,3,3.5,1,4.55,0.2653,5.63,13,176.98,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,1831.3,1,,,0.5,0.777777777778,0.936893203883,0.557324840764,0.307999125779,,,
175,30,2013-02-11 01:28:38,24,216,,,219,128313,3,4.0,1,4.74,0.421,5.21,6,144.22,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.888888888889,0.983009708738,0.887898089172,0.129002294831,,,
176,30,2013-02-11 01:28:38,24,216,,,219,130968,4,4.5,1,4.81,0.3536,5.59,23,221.33,0,20319,9,13,2,0,1,0,,,0,,,,-1.0,0.0,8.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,,,1.0,1.0,1.0,0.744798301486,0.55032236914,,,
177,30,2013-02-11 01:28:38,24,216,,,219,133729,3,3.5,1,4.77,0.3932,5.25,20,210.82,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.777777777778,0.990291262136,0.828874734607,0.492896951153,,,
178,30,2013-02-11 01:28:38,24,216,,,219,136754,3,0.0,0,4.81,,5.51,7,145.31,0,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0,,,0.5,0.0,1.0,,0.134957928095,,,
179,30,2013-02-11 01:28:38,24,216,,,219,137592,3,4.0,1,4.61,0.2374,5.55,18,193.35,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.888888888889,0.95145631068,0.498089171975,0.397442902415,,,
180,36,2013-04-03 08:54:17,22,92,,,219,6214,3,3.0,1,1.39,0.1142,4.43,6,48.77,1,2715,2,11,1,0,1,0,,,0,,,,1.0,0.0,33.0,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,0.0,0.604347826087,0.632327831531,0.0,,,
181,36,2013-04-03 08:54:17,22,92,,,219,9401,3,4.0,1,1.39,0.0285,5.2,15,189.06,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,0.5,0.604347826087,0.144564598748,0.733504130503,,,
182,36,2013-04-03 08:54:17,22,92,,,219,15181,3,4.0,1,1.61,0.1784,4.88,4,101.51,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,226.76,1,,,0.5,0.5,0.7,0.997723392146,0.275750287567,,,
183,36,2013-04-03 08:54:17,22,92,,,219,18970,4,4.5,1,1.39,0.043,5.12,7,199.07,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,,,1.0,0.75,0.604347826087,0.227091633466,0.785841263202,,,
184,36,2013-04-03 08:54:17,22,92,,,219,27312,3,4.5,1,1.95,0.0769,4.84,25,125.14,0,2715,2,11,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,0.75,0.847826086957,0.420034149118,0.399299383039,,,
185,36,2013-04-03 08:54:17,22,92,,,219,33035,3,4.0,1,1.95,0.0723,4.49,12,59.22,1,2715,2,11,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,0.5,0.847826086957,0.393853158793,0.0546376660044,,,
186,36,2013-04-03 08:54:17,22,92,,,219,35338,3,4.5,0,1.79,0.0822,5.47,1,190.47,1,2715,2,11,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,0.75,0.778260869565,0.450199203187,0.74087629405,,,
187,36,2013-04-03 08:54:17,22,92,,,219,39440,2,4.0,1,0.0,0.0031,4.39,30,63.67,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.0,0.5,0.0,0.0,0.0779044232981,,,
188,36,2013-04-03 08:54:17,22,92,,,219,47087,3,4.5,1,0.69,0.0122,4.79,29,119.24,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,15.0,1.0,0.0,27.0,,,,,,,,,,,,,0.0,0.0,14.0,0,,0,,,0.5,0.75,0.3,0.0517928286853,0.368451322807,,,
189,36,2013-04-03 08:54:17,22,92,,,219,53867,2,4.5,1,1.95,0.0215,4.55,16,56.27,1,2715,2,11,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.0,0.75,0.847826086957,0.104723961298,0.0392136358883,,,
190,36,2013-04-03 08:54:17,22,92,,,219,60758,3,4.5,1,1.79,0.0228,4.89,9,100.02,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,0.75,0.778260869565,0.112122936824,0.267959845237,,,
191,36,2013-04-03 08:54:17,22,92,,,219,69434,3,4.5,1,1.95,0.0696,4.7,19,67.02,0,2715,2,11,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,0.75,0.847826086957,0.378486055777,0.0954198473282,,,
192,36,2013-04-03 08:54:17,22,92,,,219,72813,3,4.0,1,0.0,0.0244,5.15,21,129.04,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,0.5,0.0,0.121229368241,0.419690473701,,,
193,36,2013-04-03 08:54:17,22,92,,,219,72857,3,4.5,1,0.69,0.007,5.37,20,164.06,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,0.75,0.3,0.0221969265794,0.602792010875,,,
194,36,2013-04-03 08:54:17,22,92,,,219,76617,3,4.0,0,1.79,0.1788,4.69,2,76.27,1,2715,2,11,1,0,1,0,,,0,,,,-1.0,0.0,22.0,,,,,,,,,,,,,,,,-1.0,0.0,22.0,0,,0,,,0.5,0.5,0.778260869565,1.0,0.143783331591,,,
195,36,2013-04-03 08:54:17,22,92,,,219,77482,3,3.5,1,2.2,0.1489,4.79,3,104.29,1,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.25,0.95652173913,0.829823562891,0.290285475269,,,
196,36,2013-04-03 08:54:17,22,92,,,219,79231,3,5.0,1,1.95,0.0083,5.12,31,122.04,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,1.0,0.847826086957,0.0295959021059,0.383091080205,,,
197,36,2013-04-03 08:54:17,22,92,,,219,83407,3,4.5,1,2.3,0.0181,5.02,8,120.04,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.75,1.0,0.0853727945361,0.372634110635,,,
198,36,2013-04-03 08:54:17,22,92,,,219,94354,3,4.5,1,0.0,0.0197,5.11,13,152.15,0,2715,2,11,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,0.75,0.0,0.0944792259533,0.540520757085,,,
199,36,2013-04-03 08:54:17,22,92,,,219,114366,3,4.5,1,0.0,0.012,5.1,27,142.05,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.75,0.0,0.0506545247581,0.487713060755,,,
200,36,2013-04-03 08:54:17,22,92,,,219,120901,3,5.0,1,1.95,0.0278,5.16,28,135.0,0,2715,2,11,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,1.0,0.847826086957,0.140580535003,0.45085224302,,,
201,36,2013-04-03 08:54:17,22,92,,,219,127949,2,4.0,1,0.0,0.0369,4.49,14,74.03,0,2715,2,11,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.0,0.5,0.0,0.192373363688,0.132071525672,,,
202,36,2013-04-03 08:54:17,22,92,,,219,130634,3,4.5,1,0.69,0.0052,5.39,18,189.06,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,0.75,0.3,0.0119521912351,0.733504130503,,,
203,36,2013-04-03 08:54:17,22,92,,,219,131053,4,4.5,1,1.39,0.0442,5.15,26,240.03,0,2715,2,11,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,,,1.0,0.75,0.604347826087,0.233921457029,1.0,,,
204,36,2013-04-03 08:54:17,22,92,,,219,133389,3,4.5,0,0.69,0.0031,5.0,22,97.5,1,2715,2,11,1,0,1,0,,,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.75,0.3,0.0,0.254784063578,,,
205,36,2013-04-03 08:54:17,22,92,,,219,136536,2,3.5,1,2.2,0.1025,4.48,10,75.03,0,2715,2,11,1,0,1,0,,,0,,,,-1.0,0.0,6.0,-1.0,0.0,6.0,,,,0.0,0.0,,,,,,,,-1.0,0.0,6.0,0,,0,,,0.0,0.25,0.95652173913,0.565737051793,0.137300010457,,,
206,36,2013-04-03 08:54:17,22,92,,,219,139830,3,4.5,1,1.95,0.0663,5.2,24,135.0,0,2715,2,11,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.5,0.75,0.847826086957,0.359704040979,0.45085224302,,,
207,42,2012-12-19 14:24:00,14,100,,,100,2068,2,4.0,1,1.61,0.1238,4.49,7,68.77,0,5740,1,87,2,0,1,1,,55.71,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.666666666667,0.888888888889,1.0,0.460202020202,0.187474248043,0.32380952381,,
208,42,2012-12-19 14:24:00,14,100,,,100,14445,0,3.0,0,1.1,0.0457,4.95,13,50.57,0,5740,1,87,2,0,1,1,,57.57,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.0,0.666666666667,0.683229813665,0.144646464646,0.0,0.914285714286,,
209,42,2012-12-19 14:24:00,14,100,,,100,24416,2,0.0,0,0.69,0.0099,4.9,4,79.89,0,5740,1,87,2,0,1,1,,54.69,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,0.666666666667,0.0,0.428571428571,0.0,0.30201895344,0.0,,
210,42,2012-12-19 14:24:00,14,100,,,100,27963,0,4.5,0,1.1,0.0573,4.95,12,123.38,0,5740,1,87,2,0,1,1,,57.84,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.0,1.0,0.683229813665,0.191515151515,0.75,1.0,,
211,42,2012-12-19 14:24:00,14,100,,,100,48834,2,3.5,0,0.69,0.0347,4.9,3,70.79,0,5740,1,87,2,0,1,1,,55.95,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,0.666666666667,0.777777777778,0.428571428571,0.100202020202,0.208281829419,0.4,,
212,42,2012-12-19 14:24:00,14,100,,,100,61713,2,4.0,1,0.0,0.2079,5.13,1,108.21,0,5740,1,87,2,0,1,1,,57.57,0,,,,,,,,,,,,,,,,,,,,,,,,,1,122.34,1,,,0.666666666667,0.888888888889,0.0,0.8,0.593737124021,0.914285714286,,
213,42,2012-12-19 14:24:00,14,100,,,100,61911,2,4.0,1,1.39,0.147,4.82,9,104.17,0,5740,1,87,2,0,1,1,,55.66,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.666666666667,0.888888888889,0.863354037267,0.553939393939,0.552121961269,0.307936507937,,
214,42,2012-12-19 14:24:00,14,100,,,100,64773,2,2.5,1,1.1,0.0693,4.9,6,80.91,0,5740,1,87,2,0,1,1,,56.67,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.666666666667,0.555555555556,0.683229813665,0.24,0.312525751957,0.628571428571,,
215,42,2012-12-19 14:24:00,14,100,,,100,71686,3,4.5,1,1.1,0.2574,5.11,2,147.65,0,5740,1,87,2,0,1,1,,55.64,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,1.0,1.0,0.683229813665,1.0,1.0,0.301587301587,,
216,42,2012-12-19 14:24:00,14,100,,,100,78743,2,3.5,1,1.39,0.0666,4.37,8,70.79,0,5740,1,87,2,0,1,1,,56.0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.666666666667,0.777777777778,0.863354037267,0.229090909091,0.208281829419,0.415873015873,,
217,42,2012-12-19 14:24:00,14,100,,,100,82226,3,3.0,1,1.39,0.1367,5.08,10,135.52,0,5740,1,87,2,0,1,1,,55.59,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,1.0,0.666666666667,0.863354037267,0.512323232323,0.875051503914,0.285714285714,,
218,45,2013-05-18 09:25:08,14,100,,,219,2924,4,4.5,1,2.3,0.0499,5.27,3,174.11,0,10948,1,0,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,1.0,1.0,0.774038461538,0.383045525903,0.536691190341,,,
219,45,2013-05-18 09:25:08,14,100,,,219,25444,4,4.0,1,2.3,0.086,5.02,9,174.11,0,10948,1,0,2,0,1,1,,,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,1.0,0.888888888889,0.774038461538,0.666405023548,0.536691190341,,,
220,45,2013-05-18 09:25:08,14,100,,,219,31792,2,4.0,1,2.08,0.0085,4.68,13,102.13,0,10948,1,0,2,0,1,1,,,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,-1.0,0.0,9.0,0,,0,,,0.5,0.888888888889,0.668269230769,0.0580847723705,0.197226938314,,,
221,45,2013-05-18 09:25:08,14,100,,,219,34700,2,3.0,1,2.77,0.0027,4.58,16,87.54,0,10948,1,0,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.666666666667,1.0,0.0125588697017,0.128419166195,,,
222,45,2013-05-18 09:25:08,14,100,,,219,38213,0,4.0,0,0.69,0.0019,4.52,21,68.09,0,10948,1,0,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.0,0.888888888889,0.0,0.00627943485086,0.0366911903414,,,
223,45,2013-05-18 09:25:08,14,100,,,219,48994,2,3.5,1,1.39,0.0598,4.59,7,106.99,0,10948,1,0,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.777777777778,0.336538461538,0.460753532182,0.220147142049,,,
224,45,2013-05-18 09:25:08,14,100,,,219,66321,2,3.0,1,1.79,0.1285,4.45,12,67.11,0,10948,1,0,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.666666666667,0.528846153846,1.0,0.032069420864,,,
225,45,2013-05-18 09:25:08,14,100,,,219,66729,2,4.0,1,2.3,0.0787,4.51,10,136.17,0,10948,1,0,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.888888888889,0.774038461538,0.609105180534,0.357762686286,,,
226,45,2013-05-18 09:25:08,14,100,,,219,67334,0,3.5,0,2.71,0.0012,4.74,20,76.84,0,10948,1,0,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.0,0.777777777778,0.971153846154,0.000784929356358,0.0779569892473,,,
227,45,2013-05-18 09:25:08,14,100,,,219,83828,2,0.0,0,0.69,0.0021,4.51,15,67.11,0,10948,1,0,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.5,0.0,0.0,0.00784929356358,0.032069420864,,,
228,45,2013-05-18 09:25:08,14,100,,,219,88186,3,4.5,1,2.48,0.0572,5.24,2,205.23,0,10948,1,0,2,0,1,1,,,0,,,,,1.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.75,1.0,0.860576923077,0.440345368917,0.683455951707,,,
229,45,2013-05-18 09:25:08,14,100,,,219,88719,2,2.0,1,1.39,0.0492,4.45,8,60.31,1,10948,1,0,2,0,1,1,,,0,,,,0.0,0.0,11.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,1,60.95,1,,,0.5,0.444444444444,0.336538461538,0.377551020408,0.0,,,
230,45,2013-05-18 09:25:08,14,100,,,219,92219,3,4.0,1,1.1,0.0096,4.86,14,145.9,0,10948,1,0,2,0,1,1,,,0,,,,-1.0,0.0,6.0,-1.0,0.0,6.0,,,,,,,,,,,,,-1.0,0.0,6.0,0,,0,,,0.75,0.888888888889,0.197115384615,0.0667189952904,0.403650254669,,,
231,45,2013-05-18 09:25:08,14,100,,,219,102243,0,3.5,0,1.1,0.0019,4.43,22,67.11,0,10948,1,0,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.0,0.777777777778,0.197115384615,0.00627943485086,0.032069420864,,,
232,45,2013-05-18 09:25:08,14,100,,,219,108521,0,2.5,1,1.61,0.0018,4.9,18,86.57,0,10948,1,0,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0,,0,,,0.0,0.555555555556,0.442307692308,0.00549450549451,0.123844557631,,,
233,45,2013-05-18 09:25:08,14,100,,,219,113139,3,3.0,1,1.79,0.0169,4.81,1,86.57,1,10948,1,0,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.75,0.666666666667,0.528846153846,0.124018838305,0.123844557631,,,
234,45,2013-05-18 09:25:08,14,100,,,219,118133,0,4.0,1,0.69,0.0011,4.74,19,63.22,0,10948,1,0,2,0,1,1,,,0,,,,1.0,0.0,8.0,1.0,0.0,7.0,,,,,,,,,,,,,,1.0,,0,,0,,,0.0,0.888888888889,0.0,0.0,0.0137238256933,,,
235,45,2013-05-18 09:25:08,14,100,,,219,120386,3,4.5,1,1.95,0.0773,5.58,6,272.35,0,10948,1,0,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.75,1.0,0.605769230769,0.598116169545,1.0,,,
236,45,2013-05-18 09:25:08,14,100,,,219,122341,0,,0,2.2,,0.0,24,245.11,0,10948,1,0,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.0,,0.725961538462,,0.871533672892,,,
237,45,2013-05-18 09:25:08,14,100,,,219,132511,3,4.0,1,1.1,0.0349,5.22,4,194.53,0,10948,1,0,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,,,0.75,0.888888888889,0.197115384615,0.265306122449,0.632993774759,,,
238,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,6618,3,4.0,0,4.13,0.1492,4.78,25,118.94,0,13901,6,3,1,1,1,0,,5592.09,0,,,,,,,,,,,,,-1.0,0.0,16.0,,,,,1.0,,,,,0,,0,1.31,61.81,0.0,0.8,0.971563981043,0.66943359375,0.190162876955,0.463035019455,1.0,0.323623049984
239,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,11747,4,4.5,0,4.03,0.1439,5.34,12,113.86,0,13901,6,3,1,1,1,0,,5592.33,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,,0,0.31,66.89,0.5,0.9,0.924170616114,0.6435546875,0.173778422835,0.556420233463,0.0,0.350578372068
240,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,18311,4,4.0,0,3.93,0.1366,5.44,14,129.1,0,13901,6,3,1,1,1,0,,5592.6,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0.31,51.65,0.5,0.8,0.876777251185,0.60791015625,0.222931785196,0.661478599222,0.0,0.269712405816
241,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,19599,3,4.0,0,4.16,0.1647,5.03,26,94.54,0,13901,6,3,1,1,1,0,,5591.92,0,,,,-1.0,0.0,3.0,,,,,,,0.0,0.0,10.0,,,,,1.0,,,,,0,,0,1.31,86.21,0.0,0.8,0.985781990521,0.7451171875,0.111465892598,0.396887159533,1.0,0.453093494641
242,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,24002,4,4.5,0,4.16,0.181,5.6,3,185.02,0,13901,6,3,1,1,1,0,,5592.13,0,,,,,,,,,,,,,0.0,0.0,7.0,,,,,,,,,,0,,0,0.31,4.27,0.5,0.9,0.985781990521,0.82470703125,0.403289791969,0.47859922179,0.0,0.0183062718879
243,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,29732,3,3.5,0,2.83,0.047,4.69,31,59.98,0,13901,6,3,1,1,1,0,,5593.31,0,,,,1.0,0.0,2.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0,1.31,120.77,0.0,0.7,0.355450236967,0.17041015625,0.0,0.937743190662,1.0,0.636474583466
