,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,day_part,season,diff_usd,diff_starrating,prop_starrating|srch_id_standardized,prop_review_score|srch_id_standardized,prop_location_score1|srch_id_standardized,prop_location_score2|srch_id_standardized,price_usd|srch_id_standardized,orig_destination_distance|srch_id_standardized
149,17,2012-11-05 19:52:18,18,129,,,31,11331,4,4.0,0,6.89,0.7774,5.17,6,305.82,0,6285,4,194,4,1,2,1,,433.88,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,4,4,,,0.9525009525014287,0.09892499382749267,0.7600639423267277,0.7539594934643536,1.3945169771641113,0.21678347523519736
150,17,2012-11-05 19:52:18,18,129,,,31,17795,4,4.0,0,6.87,0.7659,5.5,25,271.27,1,6285,4,194,4,1,2,1,,433.97,1,,,,,,,,,,,,,,,,1.0,0.0,11.0,1.0,0.0,220.0,,,,0,,0,4,4,,,0.9525009525014287,0.09892499382749267,0.6150671287136316,0.6802910838222881,0.7531522246363406,0.5509414287756075
151,17,2012-11-05 19:52:18,18,129,,,31,21770,3,4.5,0,6.73,0.6478,5.12,14,168.91,0,6285,4,194,4,1,2,1,,433.46,1,,,,,,,,,,,,,1.0,0.0,10.0,,,,1.0,0.0,24.0,,,,0,,0,4,4,,,-1.016001016001524,1.121149930044918,-0.39991056657806096,-0.07625145345840645,-1.1469952737353692,-1.342620307952891
152,17,2012-11-05 19:52:18,18,129,,,31,23984,4,4.0,0,6.9,0.6856,5.33,10,327.58,0,6285,4,194,4,1,2,1,,433.82,1,,,,,,,,,,,,,-1.0,0.0,30.0,-1.0,0.0,30.0,1.0,0.0,148.0,,,,0,,0,4,4,,,0.9525009525014287,0.09892499382749267,0.8325623491332823,0.1658934060607317,1.7984561092915867,-0.005988493791672368
153,17,2012-11-05 19:52:18,18,129,,,31,28503,4,4.5,0,6.87,0.6705,5.55,21,203.45,0,6285,4,194,4,1,2,1,,434.08,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,4,4,,,0.9525009525014287,1.121149930044918,0.6150671287136316,0.06916358122636683,-0.5058161549999369,0.9593567053246929
154,17,2012-11-05 19:52:18,18,129,,,31,35054,4,3.5,0,6.75,0.7072,5.52,22,310.94,0,6285,4,194,4,1,2,1,,433.56,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,4,4,,,0.9525009525014287,-0.9232999423899325,-0.2549137529649648,0.3042618972145255,1.4895614788411644,-0.9713336929080375
155,17,2012-11-05 19:52:18,18,129,,,31,43549,3,4.0,0,6.89,0.7204,5.34,19,189.38,1,6285,4,194,4,1,2,1,,433.8,1,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0,4,4,,,-1.016001016001524,0.09892499382749267,0.7600639423267277,0.3888204195862881,-0.7670029008194948,-0.0802458168005586
156,17,2012-11-05 19:52:18,18,129,,,31,45379,3,4.0,0,6.7,0.6259,5.03,30,278.95,0,6285,4,194,4,1,2,1,,433.56,1,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0,4,4,,,-1.016001016001524,0.09892499382749267,-0.6174057869977116,-0.21654172921155831,0.8957189771519204,-0.9713336929080375
157,17,2012-11-05 19:52:18,18,129,,,31,56046,4,4.0,0,6.69,0.6168,5.0,9,229.05,0,6285,4,194,4,1,2,1,,433.43,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,1.0,,,,,0,,0,4,4,,,0.9525009525014287,0.09892499382749267,-0.6899041938042597,-0.2748358620587583,-0.030593646614671004,-1.45400629246622
158,17,2012-11-05 19:52:18,18,129,,,31,58295,4,4.5,1,6.89,0.7829999999999999,5.67,4,323.74,0,6285,4,194,4,1,2,1,,433.88,1,,,,,,,,,,,,,-1.0,0.0,15.0,-1.0,0.0,15.0,,1.0,,,,,0,,0,4,4,,,0.9525009525014287,1.121149930044918,0.7600639423267277,0.7898328059857072,1.7271727330337974,0.21678347523519736
159,17,2012-11-05 19:52:18,18,129,,,31,66095,4,3.5,0,6.88,0.7731,5.23,26,235.44,1,6285,4,194,4,1,2,1,,433.96,1,,,,,,,,,,,,,,,,-1.0,0.0,9.0,,1.0,,,,,0,,0,4,4,,,0.9525009525014287,-0.9232999423899325,0.6875655355201796,0.7264139142068857,0.08802634668930713,0.5138127672709534
160,17,2012-11-05 19:52:18,18,129,,,31,66890,4,4.0,1,6.7,0.5063,5.31,35,255.92,1,6285,4,194,4,1,2,1,,434.23,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,4,4,,,0.9525009525014287,0.09892499382749267,-0.6174057869977116,-0.9826931894890444,0.46820435339751937,1.5162866278919727
161,17,2012-11-05 19:52:18,18,129,,,31,73557,3,4.0,0,6.79,0.7462,5.15,7,174.02,0,6285,4,194,4,1,2,1,,433.67,1,,,,,,,,,,,,,0.0,0.0,,,,,-1.0,0.0,5.0,,,,0,,0,4,4,,,-1.016001016001524,0.09892499382749267,0.03507987426123398,0.5540938951310965,-1.052136405850654,-0.5629184163587412
162,17,2012-11-05 19:52:18,18,129,,,31,73790,3,4.0,0,6.69,0.6081,5.15,34,197.06,0,6285,4,194,4,1,2,1,,433.42,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,16.0,,,,,,,0,,0,4,4,,,-1.016001016001524,0.09892499382749267,-0.6899041938042597,-0.33056761544014757,-0.6244361483039151,-1.4911349539706633
163,17,2012-11-05 19:52:18,18,129,,,31,78834,3,4.5,0,6.91,0.6483,5.58,12,299.42,0,6285,4,194,4,1,2,1,,433.81,1,,,,,,,,,,,,,-1.0,0.0,18.0,-1.0,0.0,18.0,-1.0,0.0,18.0,,,,0,,0,4,4,,,-1.016001016001524,1.121149930044918,0.9050607559398304,-0.07304847912614307,1.2757113500677952,-0.043117155296115484
164,17,2012-11-05 19:52:18,18,129,,,31,82886,4,4.5,0,6.9,0.7496,5.34,3,202.18,1,6285,4,194,4,1,2,1,,433.88,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,4,4,,,0.9525009525014287,1.121149930044918,0.8325623491332823,0.5758741205904904,-0.5293916466268619,0.21678347523519736
165,17,2012-11-05 19:52:18,18,129,,,31,83594,3,4.0,0,6.76,0.7088,5.1,33,179.14,0,6285,4,194,4,1,2,1,,433.61,1,,,,,,,,,,,,,1.0,0.0,4.0,,1.0,,1.0,0.0,3.0,,,,0,,0,4,4,,,-1.016001016001524,0.09892499382749267,-0.18241534615841673,0.3145114150777691,-0.9570919041736012,-0.785690385385611
166,17,2012-11-05 19:52:18,18,129,,,31,84999,3,4.5,0,6.8,0.767,5.15,20,243.12,0,6285,4,194,4,1,2,1,,433.66,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,4,,,-1.016001016001524,1.121149930044918,0.10757828106778207,0.6873376273532682,0.23059309920488694,-0.6000470778631843
167,17,2012-11-05 19:52:18,18,129,,,31,85819,3,3.0,0,6.35,0.1618,5.06,15,138.2,0,6285,4,194,4,1,2,1,,434.43,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,4,4,,,-1.016001016001524,-1.9455248786073578,-3.1548500252269527,-3.1895425044187586,-1.71707665000535,2.2588598579814683
168,17,2012-11-05 19:52:18,18,129,,,31,87596,3,2.5,0,6.91,0.727,5.07,28,182.98,0,6285,4,194,4,1,2,1,,433.87,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,4,4,,,-1.016001016001524,-2.967749814824783,0.9050607559398304,0.43109968077216904,-0.8858085279158113,0.17965481373075426
169,17,2012-11-05 19:52:18,18,129,,,31,90634,4,4.0,0,6.4,0.1864,5.54,1,185.54,1,6285,4,194,4,1,2,1,,434.46,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,4,4,,,0.9525009525014287,0.09892499382749267,-2.7923579911941996,-3.031956167271383,-0.8382862770772848,2.3702458424947976
170,17,2012-11-05 19:52:18,18,129,,,31,91671,3,4.0,0,6.74,0.7005,5.14,8,225.21,0,6285,4,194,4,1,2,1,,433.54,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,4,4,,,-1.016001016001524,0.09892499382749267,-0.3274121597715129,0.2613420411621912,-0.10187702287246089,-1.0455910159169237
171,17,2012-11-05 19:52:18,18,129,,,31,101782,4,4.0,0,6.9,0.7543,5.7,32,231.61,1,6285,4,194,4,1,2,1,,433.87,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,4,4,,,0.9525009525014287,0.09892499382749267,0.8325623491332823,0.605982079313769,0.016928604223855594,0.17965481373075426
172,17,2012-11-05 19:52:18,18,129,,,31,104381,4,4.0,0,6.74,0.6728,5.3,24,262.32,0,6285,4,194,4,1,2,1,,433.67,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0,4,4,,,0.9525009525014287,0.09892499382749267,-0.3274121597715129,0.08389726315477981,0.5870099804938359,-0.5629184163587412
173,17,2012-11-05 19:52:18,18,129,,,31,114872,4,4.5,0,6.82,0.7505,5.73,18,225.21,0,6285,4,194,4,1,2,1,,433.61,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,4,,,0.9525009525014287,1.121149930044918,0.2525750946808847,0.5816394743885644,-0.10187702287246089,-0.785690385385611
174,17,2012-11-05 19:52:18,18,129,,,31,116414,3,3.0,0,6.89,0.7614,5.22,13,165.07,0,6285,4,194,4,1,2,1,,433.92,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,4,4,,,-1.016001016001524,-1.9455248786073578,0.7600639423267277,0.651464314831914,-1.2182786499931593,0.3652981212531809
175,17,2012-11-05 19:52:18,18,129,,,31,119357,3,4.0,0,6.88,0.7592,5.04,27,190.66,0,6285,4,194,4,1,2,1,,433.98,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,3.0,1.0,1.0,7.0,,,,0,,0,4,4,,,-1.016001016001524,0.09892499382749267,0.6875655355201796,0.6373712277699537,-0.7432417754002316,0.5880700902800506
176,17,2012-11-05 19:52:18,18,129,,,31,122245,3,3.5,0,6.72,0.6225,5.12,16,221.37,0,6285,4,194,4,1,2,1,,433.69,1,,,,,,,,,,,,,-1.0,0.0,4.0,,,,,,,,,,0,,0,4,4,,,-1.016001016001524,-0.9232999423899325,-0.4724089733846155,-0.23832195467095146,-0.1731603991302508,-0.48866109334985497
177,17,2012-11-05 19:52:18,18,129,,,31,136312,4,4.0,0,6.91,0.7394,5.49,31,301.98,0,6285,4,194,4,1,2,1,,433.89,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,4,4,,,0.9525009525014287,0.09892499382749267,0.9050607559398304,0.5105334442123095,1.323233600906322,0.25391213673964047
178,25,2012-12-11 13:03:42,5,219,,,219,2863,3,4.0,1,1.95,0.027000000000000003,4.51,1,68.0,0,3735,1,0,2,0,1,0,,766.18,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,0.2704321917602897,-0.24010673783049358,-0.4637493699244294,0.12320624581497157,-0.17252060181589773
179,25,2012-12-11 13:03:42,5,219,,,219,12255,2,4.5,1,2.4,0.0078,4.75,13,78.0,0,3735,1,0,2,0,1,0,,766.53,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,3,1,,,-1.1883518220446134,1.2620168948813528,0.3601601067457405,-0.6253737461690091,0.44334845934993744,0.05391268806730256
180,25,2012-12-11 13:03:42,5,219,,,219,20707,4,4.0,0,2.2,0.08900000000000001,4.87,2,48.0,1,3735,1,0,2,0,1,0,,767.4,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,3,1,,,1.4260221864535358,0.2704321917602897,0.0933748424896368,0.05816267836535918,-0.5170781812549602,0.616761151491224
181,25,2012-12-11 13:03:42,5,219,,,219,22710,3,3.5,0,2.2,0.1054,4.4,10,47.0,1,3735,1,0,2,0,1,0,,766.48,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,17.0,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,-0.7211525113607734,0.0933748424896368,0.19621683307427085,-0.5490924026084567,0.021565075226876892
182,25,2012-12-11 13:03:42,5,219,,,219,23228,4,4.0,0,3.26,0.3676,4.44,22,42.0,1,3735,1,0,2,0,1,0,,767.86,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,47.1,1,3,1,,,1.4260221864535358,0.2704321917602897,1.507336743046988,2.403399721164312,-0.7091635093759396,0.9143591896234343
183,25,2012-12-11 13:03:42,5,219,,,219,30829,2,3.5,1,1.39,0.0034,4.22,29,55.0,0,3735,1,0,2,0,1,0,,767.03,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,3,1,,,-1.1883518220446134,-0.7211525113607734,-0.9871054777475851,-0.6624126657250585,-0.29297863178048406,0.3773888164718534
184,25,2012-12-11 13:03:42,5,219,,,219,50684,3,3.5,1,1.61,0.0014,4.85,30,110.0,0,3735,1,0,2,0,1,0,,764.04,0,,,,0.0,0.0,,-1.0,0.0,7.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,-0.7211525113607734,-0.6936416870658704,-0.6792485382505357,1.467803542661828,-1.5569984313873666
185,25,2012-12-11 13:03:42,5,219,,,219,53298,2,3.5,0,3.14,0.0655,4.54,24,53.0,1,3735,1,0,2,0,1,0,,767.92,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,3,1,,,-1.1883518220446134,-0.7211525113607734,1.347265584493326,-0.1396588238089962,-0.3570070744874772,0.953176325031945
186,25,2012-12-11 13:03:42,5,219,,,219,54036,3,4.5,1,1.79,0.005,4.87,35,109.0,0,3735,1,0,2,0,1,0,,765.87,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,1.2620168948813528,-0.45353494923537674,-0.6489439677046769,1.4357893213083315,-0.37307580142668395
187,25,2012-12-11 13:03:42,5,219,,,219,54226,4,4.0,0,1.79,0.0559,4.76,4,45.0,0,3735,1,0,2,0,1,0,,767.26,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,1.4260221864535358,0.2704321917602897,-0.45353494923537674,-0.22047101193128607,-0.6131208453154499,0.5261878355379586
188,25,2012-12-11 13:03:42,5,219,,,219,56370,2,3.5,1,1.39,0.0034,4.32,28,65.0,0,3735,1,0,2,0,1,0,,767.02,0,,,,1.0,0.0,7.0,1.0,0.0,7.0,,,,,,,,,,,,,1.0,0.0,7.0,0,,0,3,1,,,-1.1883518220446134,-0.7211525113607734,-0.9871054777475851,-0.6624126657250585,0.027163581754481813,0.37091929390376827
189,25,2012-12-11 13:03:42,5,219,,,219,61189,3,4.0,0,1.39,0.0148,4.21,27,40.0,0,3735,1,0,2,0,1,0,,763.54,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,0.2704321917602897,-0.9871054777475851,-0.5664481923298395,-0.7731919520829328,-1.8804745597919172
190,25,2012-12-11 13:03:42,5,219,,,219,61885,3,3.5,1,1.79,0.0061,5.72,36,139.0,0,3735,1,0,2,0,1,0,,766.02,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,-0.7211525113607734,-0.45353494923537674,-0.6396842378156646,2.3962159619132293,-0.2760329629053334
191,25,2012-12-11 13:03:42,5,219,,,219,63731,3,5.0,1,0.69,0.0005,5.27,33,119.0,0,3735,1,0,2,0,1,0,,761.97,0,,,,0.0,0.0,,0.0,0.0,,,,,-1.0,0.0,16.0,,,,,,,-1.0,0.0,16.0,0,,0,3,1,,,0.11883518220446121,2.253601598002416,-1.9208539026439493,-0.6868246808870003,1.7559315348432973,-2.8961896029821657
192,25,2012-12-11 13:03:42,5,219,,,219,65623,3,4.0,1,2.3,0.0153,4.92,9,110.0,0,3735,1,0,2,0,1,0,,766.33,0,,,,0.0,0.0,,-1.0,0.0,4.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,0.2704321917602897,0.22676747461768837,-0.5622392241984702,1.467803542661828,-0.07547776329447364
193,25,2012-12-11 13:03:42,5,219,,,219,66171,3,4.0,1,2.08,0.0181,4.41,6,65.0,0,3735,1,0,2,0,1,0,,766.33,0,,,,0.0,0.0,,-1.0,0.0,4.0,,,,,,,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,0.2704321917602897,-0.06669631606402578,-0.5386690026628023,0.027163581754481813,-0.07547776329447364
194,25,2012-12-11 13:03:42,5,219,,,219,66209,4,4.0,1,3.26,0.2481,4.17,19,32.0,1,3735,1,0,2,0,1,0,,767.78,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,1.4260221864535358,0.2704321917602897,1.507336743046988,1.3974563377670584,-1.0293057229109055,0.8626030090786797
195,25,2012-12-11 13:03:42,5,219,,,219,68528,4,4.0,0,2.08,0.205,4.29,7,49.0,1,3735,1,0,2,0,1,0,,766.29,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,1.4260221864535358,0.2704321917602897,-0.06669631606402578,1.0346432848430278,-0.48506395990146356,-0.10135585356688773
196,25,2012-12-11 13:03:42,5,219,,,219,69645,2,3.5,1,1.39,0.0012,4.18,32,75.0,0,3735,1,0,2,0,1,0,,762.43,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,3,1,,,-1.1883518220446134,-0.7211525113607734,-0.9871054777475851,-0.6809321255030832,0.34730579528944766,-2.598591564850029
197,25,2012-12-11 13:03:42,5,219,,,219,79870,2,4.0,1,2.2,0.1053,4.06,8,37.0,1,3735,1,0,2,0,1,0,,766.48,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,3,1,,,-1.1883518220446134,0.2704321917602897,0.0933748424896368,0.19537503944799708,-0.8692346161434226,0.021565075226876892
198,25,2012-12-11 13:03:42,5,219,,,219,81772,3,3.5,0,3.22,0.2775,4.16,18,29.0,0,3735,1,0,2,0,1,0,,768.08,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,-0.7211525113607734,1.4539796901957676,1.6449436638915713,-1.1253483869713952,1.0566886861214544
199,25,2012-12-11 13:03:42,5,219,,,219,83281,2,3.5,1,2.08,0.0555,4.37,12,45.0,0,3735,1,0,2,0,1,0,,767.35,0,,,,1.0,0.0,11.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,-1.1883518220446134,-0.7211525113607734,-0.06669631606402578,-0.22383818643638145,-0.6131208453154499,0.5844135386507983
200,25,2012-12-11 13:03:42,5,219,,,219,88629,2,2.5,1,0.69,0.0017,4.23,31,35.0,0,3735,1,0,2,0,1,0,,768.04,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,3,1,,,-1.1883518220446134,-2.7043219176028996,-1.9208539026439493,-0.6767231573717141,-0.9332630588504157,1.0308105958490401
201,25,2012-12-11 13:03:42,5,219,,,219,91587,3,4.5,1,1.61,0.0213,4.93,3,129.0,0,3735,1,0,2,0,1,0,,766.24,0,,,,0.0,0.0,,-1.0,0.0,10.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,1.2620168948813528,-0.6936416870658704,-0.511731606622039,2.0760737483782634,-0.1337034664073134
202,25,2012-12-11 13:03:42,5,219,,,219,112716,4,4.0,0,1.61,0.0512,4.42,14,48.0,0,3735,1,0,2,0,1,0,,764.98,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,1.4260221864535358,0.2704321917602897,-0.6936416870658704,-0.26003531236615707,-0.5170781812549602,-0.9488633099867756
203,25,2012-12-11 13:03:42,5,219,,,219,118859,3,4.0,1,3.26,0.3584,4.45,21,27.0,1,3735,1,0,2,0,1,0,,767.93,0,,,,1.0,0.0,19.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,0.2704321917602897,1.507336743046988,2.3259547075471176,-1.1893768296783884,0.9596458476000302
204,25,2012-12-11 13:03:42,5,219,,,219,120046,4,4.0,0,3.26,0.0955,4.68,16,50.0,0,3735,1,0,2,0,1,0,,767.68,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,1.4260221864535358,0.2704321917602897,1.507336743046988,0.11287926407315953,-0.453049738547967,0.7979077833977548
205,25,2012-12-11 13:03:42,5,219,,,219,120328,2,3.5,1,1.79,0.0061,4.52,34,62.0,0,3735,1,0,2,0,1,0,,766.02,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,3,1,,,-1.1883518220446134,-0.7211525113607734,-0.45353494923537674,-0.6396842378156646,-0.06887908230600795,-0.2760329629053334
206,25,2012-12-11 13:03:42,5,219,,,219,122279,2,3.0,1,3.04,0.008,4.2,26,38.0,0,3735,1,0,2,0,1,0,,767.34,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,-1.1883518220446134,-1.7127372144818367,1.2138729523652738,-0.6236901589164614,-0.837220394789926,0.5779440160827132
207,25,2012-12-11 13:03:42,5,219,,,219,125384,3,3.5,1,2.77,0.0071,4.49,25,60.0,0,3735,1,0,2,0,1,0,,767.08,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,16.0,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,-0.7211525113607734,0.8537128456195332,-0.6312663015529261,-0.13290752501300113,0.4097364293123526
208,25,2012-12-11 13:03:42,5,219,,,219,126136,4,4.0,0,3.26,0.3928,4.65,20,39.0,0,3735,1,0,2,0,1,0,,767.93,0,,,,0.0,0.0,,1.0,0.0,2.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,1.4260221864535358,0.2704321917602897,1.507336743046988,2.6155317149853228,-0.8052061734364294,0.9596458476000302
209,25,2012-12-11 13:03:42,5,219,,,219,126803,2,4.0,1,1.61,,4.18,15,60.0,0,3735,1,0,2,0,1,0,,767.55,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,3,1,,,-1.1883518220446134,0.2704321917602897,-0.6936416870658704,,-0.13290752501300113,0.7138039900125746
210,25,2012-12-11 13:03:42,5,219,,,219,133065,3,5.0,1,1.79,0.006,4.75,37,109.0,0,3735,1,0,2,0,1,0,,765.76,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,3,1,,,0.11883518220446121,2.253601598002416,-0.45353494923537674,-0.6405260314419383,1.4357893213083315,-0.444240549675694
211,29,2013-02-26 19:42:22,18,129,,,219,1722,3,4.0,0,5.72,0.1136,5.81,1,248.17,1,5143,6,144,5,0,1,0,,3748.9,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1927.64,1,4,1,,,-0.8667420157430381,0.07902767741232983,0.23915845424706036,-0.19253831992131162,-1.1919817798476666,1.101443641527083
212,29,2013-02-26 19:42:22,18,129,,,219,3858,4,4.5,0,5.7,0.1296,5.91,14,689.66,0,5143,6,144,5,0,1,0,,3747.89,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,1,,,0.39397364351956277,0.5005086236114222,0.20902825528680133,0.12180995750123849,0.4012728950588838,-0.44632411908967956
213,29,2013-02-26 19:42:22,18,129,,,219,7523,4,0.0,1,5.82,0.1251,5.82,13,566.88,0,5143,6,144,5,0,1,0,,3748.71,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,1,,,0.39397364351956277,-3.2928198921804097,0.3898094490483595,0.03339950447614612,-0.041817116005978885,0.8102794093318297
214,29,2013-02-26 19:42:22,18,129,,,219,7880,4,4.5,1,5.88,0.2132,6.21,6,519.85,0,5143,6,144,5,0,1,0,,3748.29,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,1,,,0.39397364351956277,0.5005086236114222,0.4802000459291379,1.7642797070340643,-0.2115395725980988,0.16665321184765905
215,29,2013-02-26 19:42:22,18,129,,,219,31336,4,4.0,1,5.52,0.0758,5.96,11,441.48,0,5143,6,144,5,0,1,0,,3748.98,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,1,,,0.39397364351956277,0.07902767741232983,-0.06214353535553658,-0.9351861253320869,-0.4943622160836282,1.2240391077144113
216,29,2013-02-26 19:42:22,18,129,,,219,32060,4,4.5,1,5.69,0.124,5.89,3,433.65,1,5143,6,144,5,0,1,0,,3747.88,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,1,,,0.39397364351956277,0.5005086236114222,0.1939631558066718,0.011788060403345976,-0.5226192187439792,-0.46164855236274716
217,29,2013-02-26 19:42:22,18,129,,,219,36871,4,4.0,1,5.78,0.146,6.11,15,591.69,0,5143,6,144,5,0,1,0,,3747.98,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,1,,,0.39397364351956277,0.07902767741232983,0.3295490511278401,0.4440169418593526,0.04771752460747014,-0.3084042196285867
218,29,2013-02-26 19:42:22,18,129,,,219,62433,3,4.0,0,5.71,0.1044,5.76,19,1332.29,0,5143,6,144,5,0,1,0,,3748.4,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,1,,,-0.8667420157430381,0.07902767741232983,0.22409335476693085,-0.37328857943927807,2.7204041363898233,0.33522197785558394
219,29,2013-02-26 19:42:22,18,129,,,219,73452,3,3.5,1,3.14,0.0007,5.49,8,329.15,0,5143,6,144,5,0,1,0,,3746.26,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,1,,,-0.8667420157430381,-0.34245326878676263,-3.6476372116264364,-2.410658352484183,-0.8997401354753537,-2.9442067426582366
220,29,2013-02-26 19:42:22,18,129,,,219,78380,3,4.5,1,5.74,0.13699999999999998,6.21,18,933.91,0,5143,6,144,5,0,1,0,,3747.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,4,1,,,-0.8667420157430381,0.5005086236114222,0.2692886532073207,0.26719603580916784,1.282725372682216,-0.3697019527222509
